names	scores	pvals_adj	group
MYL9	-0.5288071	0.9999810907733624	0
DHX9	-0.52891177	0.9998885227712205	5
MZB1	-0.52902526	0.9998635999843186	3
CDC40	-0.52917856	0.9980339765977769	7
AC010642.1	-0.52947503	0.999963303507041	2
PEX16	-0.52976304	1.0	1
QSOX1	-0.5307954	1.0	4
VIPR1	-0.530841	0.9998635999843186	3
FH	-0.53120416	0.9998635999843186	3
BOLA1	-0.5313558	1.0	1
SLFN5	-0.5314595	0.9980339765977769	7
CIDEB	-0.53149575	0.999963303507041	2
DCAF8	-0.53211844	0.9989176757928435	6
ARPC1B	-0.5323316	1.0	4
VPS13C	-0.53259647	1.0	4
RAB2A	-0.5326	0.9980339765977769	7
AL928768.3	-0.53285915	0.9999810907733624	0
PLA2G7	-0.533059	0.999963303507041	2
SDPR	-0.533059	0.999963303507041	2
KLF11	-0.5333427	0.9998635999843186	3
TRIM69	-0.53374046	0.9980339765977769	7
DNAJC2	-0.53374046	0.9980339765977769	7
SLC40A1	-0.5340768	1.0	1
SAFB2	-0.5345551	0.9998885227712205	5
C4orf3	-0.5346896	0.9989176757928435	6
RRAGC	-0.5349395	1.0	1
TPD52L2	-0.535156	0.999963303507041	2
ISOC1	-0.535205	1.0	1
THUMPD3	-0.5352704	0.999963303507041	2
PPIL2	-0.5357279	0.999963303507041	2
TAF1D	-0.5359193	0.9989176757928435	6
ANKRD54	-0.5360014	1.0	1
WNK1	-0.5360214	0.9980339765977769	7
IL27RA	-0.5361457	1.0	4
TOP2B	-0.5364523	0.999963303507041	2
LMAN2	-0.5365987	1.0	1
MLLT11	-0.5377933	1.0	1
RP11-291B21.2	-0.538104	0.9998635999843186	3
EIF2S1	-0.53830236	0.9980339765977769	7
C10orf32	-0.53830236	0.9980339765977769	7
ZFYVE28	-0.538371	0.9998885227712205	5
CLEC10A	-0.53863543	1.0	4
NFKBIL1	-0.53887063	0.9998635999843186	3
UQCC1	-0.538911	0.9998635999843186	3
CD2	-0.5390063	1.0	4
JAKMIP1	-0.5394663	0.9999810907733624	0
XCL2	-0.5399437	0.9989176757928435	6
PPIG	-0.5400131	0.9980339765977769	7
PJA1	-0.54001653	1.0	1
LYRM2	-0.5401507	0.999963303507041	2
HDGF	-0.5402425	0.9998635999843186	3
ACBD3	-0.54049873	0.9999810907733624	0
PPIF	-0.5407544	1.0	4
SNX14	-0.5410452	1.0	1
PNPLA8	-0.54145366	0.9999810907733624	0
AQP3	-0.54191387	0.9980339765977769	7
POLR3K	-0.54221964	0.9998635999843186	3
GINM1	-0.5423407	0.9998635999843186	3
RP11-589C21.6	-0.5426671	0.999963303507041	2
TMED5	-0.5428642	0.9980339765977769	7
CR1	-0.54290557	0.9998635999843186	3
LAMTOR5	-0.5429459	0.9998635999843186	3
BANP	-0.5431054	0.9999810907733624	0
NEIL1	-0.54320866	0.9999810907733624	0
HELQ	-0.54442173	0.9999810907733624	0
DCP2	-0.54476166	0.9998635999843186	3
IL6	-0.54532504	0.9999810907733624	0
TOMM40	-0.5458317	0.999963303507041	2
MMD	-0.5460529	0.9998635999843186	3
RAMP1	-0.54606044	0.999963303507041	2
KLF13	-0.5464607	0.9999810907733624	0
THYN1	-0.5464755	1.0	4
CHD2	-0.5467404	1.0	4
SLC4A7	-0.5469166	0.9998885227712205	5
CTNNBL1	-0.54712796	0.999963303507041	2
DICER1	-0.5471827	0.9998635999843186	3
TNNI2	-0.5473231	1.0	4
GRPEL1	-0.5474261	0.9980339765977769	7
MFSD10	-0.5474261	0.9980339765977769	7
MTERFD2	-0.5474261	0.9980339765977769	7
LAIR1	-0.5474261	0.9980339765977769	7
MUM1	-0.5481463	1.0	1
ZNF263	-0.5482157	0.9999810907733624	0
TMEM104	-0.5482673	0.9999810907733624	0
MLLT10	-0.548615	0.999963303507041	2
CCL5	-0.5487751	0.9989176757928435	6
RP5-1028K7.2	-0.5488609	0.9999810907733624	0
EHMT2	-0.54887635	1.0	1
ZNF493	-0.54914176	1.0	1
RP11-792A8.4	-0.54929966	0.9999810907733624	0
ILF3	-0.54970706	0.9980339765977769	7
RAB8B	-0.550074	0.9999810907733624	0
CLU	-0.55029255	0.999963303507041	2
IRAK4	-0.55040693	0.999963303507041	2
NELFB	-0.5510547	0.9999810907733624	0
PNRC1	-0.55117726	0.9998635999843186	3
UBE2K	-0.5512983	0.9998635999843186	3
XPOT	-0.55180746	0.9998885227712205	5
MFSD1	-0.5518558	0.999963303507041	2
RILPL2	-0.551988	0.9980339765977769	7
ZNF32	-0.551988	0.9980339765977769	7
PRPF8	-0.551988	0.9980339765977769	7
SNRNP35	-0.5524281	0.9998635999843186	3
TMEM219	-0.55246156	1.0	4
ATG7	-0.5534292	0.9999810907733624	0
FAM212A	-0.5537905	0.9999810907733624	0
RFC1	-0.5539909	0.999963303507041	2
HNRNPL	-0.55426896	0.9980339765977769	7
RP11-139H15.1	-0.55426896	0.9980339765977769	7
TNFRSF1A	-0.55426896	0.9980339765977769	7
TMEM14C	-0.55508095	0.9999810907733624	0
C4orf33	-0.55533904	0.9999810907733624	0
DICER1	-0.5554423	0.9999810907733624	0
SNCA	-0.5558982	0.9998635999843186	3
TAF10	-0.5562682	0.9999810907733624	0
NFKBIL1	-0.55650735	0.999963303507041	2
LAT2	-0.5565499	0.9980339765977769	7
ADD1	-0.5565499	0.9980339765977769	7
RCL1	-0.5568734	1.0	1
ZCCHC9	-0.5569397	1.0	1
TNRC18	-0.55696505	0.9999810907733624	0
CCDC22	-0.5573508	0.9998635999843186	3
PUM1	-0.5574554	0.9999810907733624	0
DOCK10	-0.5575702	1.0	1
USP36	-0.55780363	0.999963303507041	2
CLYBL	-0.55826706	1.0	1
SAMD4B	-0.55837554	0.999963303507041	2
OXLD1	-0.5588308	0.9980339765977769	7
NARS	-0.5588308	0.9980339765977769	7
TMCO1	-0.5597812	0.9980339765977769	7
ACTR6	-0.5599388	0.999963303507041	2
DEXI	-0.5608905	0.9998885227712205	5
CLEC2B	-0.56111175	0.9980339765977769	7
DESI1	-0.5615401	0.999963303507041	2
DDT	-0.56211203	0.999963303507041	2
IL23A	-0.5625559	0.9998635999843186	3
ARL2BP	-0.56298655	0.9998885227712205	5
PTPN7	-0.5633927	0.9980339765977769	7
XRRA1	-0.5634195	0.9989176757928435	6
KLRC1	-0.5637134	0.999963303507041	2
RP11-291B21.2	-0.56390023	0.9998885227712205	5
C1orf50	-0.56390405	0.999963303507041	2
JKAMP	-0.5642472	0.999963303507041	2
GUCD1	-0.56489617	0.9998635999843186	3
ENHO	-0.56494015	0.9999810907733624	0
KPNA1	-0.5654345	1.0	1
ATP5O	-0.56560045	1.0	1
NCR3	-0.56567365	0.9980339765977769	7
SND1	-0.56567365	0.9980339765977769	7
SLA	-0.56567365	0.9980339765977769	7
NAA20	-0.5663442	0.999963303507041	2
NKIRAS2	-0.56663126	0.9998635999843186	3
NFE2L2	-0.5667115	1.0	4
PKIG	-0.56674874	0.9998885227712205	5
KLRB1	-0.56733215	0.9989176757928435	6
TMEM138	-0.5683649	0.999963303507041	2
NR3C1	-0.5689187	1.0	1
ABHD12	-0.5693169	1.0	1
UBE2D4	-0.5694557	0.9998635999843186	3
SNX29P2	-0.5696171	0.9998635999843186	3
FKBP5	-0.569625	1.0	4
TMEM55A	-0.56966126	0.999963303507041	2
SDAD1	-0.5697815	1.0	1
LBR	-0.57023555	0.9980339765977769	7
ISCA2	-0.57023555	0.9980339765977769	7
EAF2	-0.57023555	0.9980339765977769	7
ORMDL2	-0.57023555	0.9980339765977769	7
EIF1B	-0.57023555	0.9980339765977769	7
PAFAH1B1	-0.5704783	1.0	1
CCDC69	-0.57054514	0.9998635999843186	3
DHRS4	-0.5706698	0.9999810907733624	0
KLHL6	-0.5711504	0.9998635999843186	3
PPT1	-0.57118595	0.9980339765977769	7
MLLT6	-0.5712448	0.9989176757928435	6
SELPLG	-0.5715661	0.9980339765977769	7
TRPV2	-0.57156765	0.999963303507041	2
KIR3DL2	-0.57206327	0.999963303507041	2
MTERFD2	-0.5726608	0.9998885227712205	5
RIOK1	-0.5727016	1.0	1
TAOK3	-0.5727644	0.9998635999843186	3
OCIAD1	-0.5728099	0.9989176757928435	6
SLC40A1	-0.57338613	1.0	4
MMADHC	-0.57351214	0.999963303507041	2
DNTTIP1	-0.5738135	0.9998635999843186	3
PITPNM1	-0.5742366	0.999963303507041	2
PAWR	-0.57441217	0.9999810907733624	0
RPN2	-0.5744272	0.999963303507041	2
ZBED5-AS1	-0.5746205	0.9998635999843186	3
CELF1	-0.5747974	0.9980339765977769	7
MRPL43	-0.5749875	0.9980339765977769	7
ARL16	-0.57515746	0.9989176757928435	6
TERF2IP	-0.57588553	0.9998885227712205	5
UBA5	-0.57615256	1.0	1
STK38	-0.5769204	0.9998635999843186	3
TRABD2A	-0.57707834	0.9980339765977769	7
CYB5B	-0.57707834	0.9980339765977769	7
EXOSC8	-0.57707834	0.9980339765977769	7
RCHY1	-0.5774799	1.0	1
CELF1	-0.5774835	0.9999810907733624	0
CAMK1D	-0.5774853	0.9998635999843186	3
OAS1	-0.57878906	0.9980339765977769	7
ATXN10	-0.5791931	0.999963303507041	2
PITPNA-AS1	-0.57942516	1.0	4
NFKBIL1	-0.57949656	0.9999810907733624	0
PIGF	-0.5795744	0.999963303507041	2
ACADVL	-0.57965064	0.999963303507041	2
SEPHS2	-0.58035016	0.9998635999843186	3
NRGN	-0.58037865	1.0	4
ADAM10	-0.58045155	0.9999810907733624	0
NXT2	-0.5811742	0.9999810907733624	0
CDK16	-0.5812	0.9999810907733624	0
STK32C	-0.5813283	0.999963303507041	2
ITSN2	-0.58164024	0.9980339765977769	7
MALT1	-0.5820591	1.0	1
CTNNBIP1	-0.5826097	0.9998635999843186	3
SRP72	-0.58270085	0.999963303507041	2
B4GALT4	-0.5827711	0.9998635999843186	3
TFAM	-0.58281523	0.999963303507041	2
DNAJC10	-0.58316153	0.9999810907733624	0
WDR55	-0.583368	0.9999810907733624	0
DDB2	-0.5835015	0.999963303507041	2
SHARPIN	-0.5841496	1.0	1
ZNF276	-0.5845691	0.999963303507041	2
MRPS23	-0.58465844	0.9999810907733624	0
SYVN1	-0.5848133	0.9999810907733624	0
GLYCTK	-0.5848649	0.9999810907733624	0
FBXO25	-0.58501977	0.9999810907733624	0
CD93	-0.5850647	0.999963303507041	2
SKAP2	-0.58515173	0.9998635999843186	3
SF3B1	-0.585291	0.9998885227712205	5
ARSD	-0.5859489	0.9999810907733624	0
GNAI2	-0.5863647	1.0	4
FAM173A	-0.58657193	1.0	1
MAGEH1	-0.5866661	0.999963303507041	2
NUDT1	-0.5867042	0.999963303507041	2
IER3	-0.58674216	0.9998885227712205	5
TERF2IP	-0.58700716	0.9989176757928435	6
TAF10	-0.5870855	0.999963303507041	2
MNAT1	-0.58733517	1.0	1
HSPB11	-0.587667	1.0	1
S100B	-0.58801657	0.9998635999843186	3
MORF4L2	-0.5884831	0.9980339765977769	7
MAFB	-0.5884831	0.9980339765977769	7
SAMD9L	-0.5884831	0.9980339765977769	7
HNRNPL	-0.5889611	1.0	1
PCNX	-0.58929294	1.0	1
ST3GAL2	-0.5899669	1.0	4
RRAGC	-0.58998317	0.999963303507041	2
C14orf1	-0.59076405	0.9980339765977769	7
CDC40	-0.59108484	1.0	1
BOLA3	-0.5913643	0.9998885227712205	5
MMADHC	-0.5914463	0.9999810907733624	0
CST7	-0.5914787	0.9989176757928435	6
SETX	-0.5915495	0.9999810907733624	0
PAICS	-0.59189016	0.9998635999843186	3
MRPS33	-0.59304494	0.9980339765977769	7
C5AR1	-0.59304494	0.9980339765977769	7
PSMD7	-0.59475565	0.9980339765977769	7
POLR2I	-0.594934	1.0	1
DNAJC2	-0.59497786	0.999963303507041	2
NOP58	-0.5953259	0.9980339765977769	7
WTAP	-0.5953259	0.9980339765977769	7
DGKZ	-0.5953259	0.9980339765977769	7
MOCS2	-0.59632766	1.0	1
FCRL2	-0.5967259	1.0	1
SMDT1	-0.5970366	0.9980339765977769	7
CLEC2B	-0.5972274	0.999963303507041	2
MRPL41	-0.5973777	0.9998635999843186	3
MZT1	-0.5975795	0.9998635999843186	3
MZB1	-0.59819	0.9998885227712205	5
ACAT2	-0.59829754	0.9998885227712205	5
PRAF2	-0.5986332	0.9989176757928435	6
SCFD1	-0.59874964	0.9998635999843186	3
ICOSLG	-0.5988794	0.9999810907733624	0
FCGR2B	-0.5992338	0.9998635999843186	3
ZNF688	-0.59943557	0.9998635999843186	3
RCN2	-0.5995276	0.9989176757928435	6
TMEM55A	-0.5998085	0.9999810907733624	0
RP5-1073O3.7	-0.59984505	1.0	1
GTF2B	-0.5998878	0.9980339765977769	7
ATP5C1	-0.5998878	0.9980339765977769	7
HPRT1	-0.5998878	0.9980339765977769	7
C7orf26	-0.60014373	1.0	1
PAX5	-0.6002731	0.9999810907733624	0
SPARC	-0.6005828	0.9999810907733624	0
TBPL1	-0.6007078	1.0	1
TM7SF3	-0.6007267	0.9998635999843186	3
RABIF	-0.60112476	0.9999810907733624	0
GPS1	-0.6013451	0.999963303507041	2
RAB7A	-0.6014084	0.9980339765977769	7
HIST1H2AC	-0.6014127	0.9998635999843186	3
UTP6	-0.6015741	0.9998635999843186	3
TMX2	-0.60216874	0.9980339765977769	7
TCL1A	-0.60216874	0.9980339765977769	7
GZMH	-0.60216874	0.9980339765977769	7
GOT2	-0.6029984	1.0	4
SDPR	-0.603396	0.9999810907733624	0
NKAP	-0.60416657	0.999963303507041	2
PRR5	-0.6044284	0.9999810907733624	0
CDV3	-0.6044497	0.9980339765977769	7
FGFBP2	-0.60466987	0.9989176757928435	6
PPP1R14A	-0.60577047	0.9998635999843186	3
C16orf80	-0.60657436	0.9998885227712205	5
EMG1	-0.60673064	0.9980339765977769	7
UQCRC1	-0.6074909	0.9980339765977769	7
NARG2	-0.60845464	1.0	4
EIF2AK4	-0.60858935	0.999963303507041	2
LUC7L	-0.6088044	1.0	1
DENND2D	-0.6089179	0.9989176757928435	6
ANAPC13	-0.60901153	0.9980339765977769	7
SIN3A	-0.60956335	0.9998635999843186	3
CXCL2	-0.6110676	0.999963303507041	2
DMAP1	-0.6111388	0.9999810907733624	0
ZNF32	-0.61184144	0.9998885227712205	5
WDYHV1	-0.61186147	0.9999810907733624	0
PRKCB	-0.6129574	1.0	4
TAF6L	-0.61299706	0.9999810907733624	0
OAT	-0.61305183	1.0	1
RBCK1	-0.61343694	0.9998635999843186	3
ALKBH4	-0.6141069	0.9999810907733624	0
SLC39A3	-0.6152425	0.9999810907733624	0
NPHP3	-0.61560476	0.999963303507041	2
CITED4	-0.61576504	1.0	4
KIAA1430	-0.61579543	0.999963303507041	2
SMIM14	-0.6158544	0.9980339765977769	7
HNRNPM	-0.6160242	0.999963303507041	2
FCER1A	-0.61610043	0.999963303507041	2
YPEL2	-0.6161807	0.9998635999843186	3
SLC39A1	-0.6162211	0.9998635999843186	3
RBM4	-0.6163292	0.999963303507041	2
ZFYVE28	-0.6163292	0.999963303507041	2
TMEM62	-0.6165846	0.9999810907733624	0
RASGRP4	-0.6168245	1.0	4
TMEM242	-0.61682487	0.999963303507041	2
ATP6V0E1	-0.61686295	0.999963303507041	2
RP11-468E2.4	-0.61739117	0.9998635999843186	3
TMEM14B	-0.61807716	0.9998635999843186	3
PSMD14	-0.61813533	0.9980339765977769	7
RABL6	-0.6182622	0.9999810907733624	0
TIGIT	-0.61882997	0.9999810907733624	0
HENMT1	-0.61963457	0.9998885227712205	5
CSNK1A1	-0.61969113	0.9998635999843186	3
GRSF1	-0.62037855	0.9999810907733624	0
FAM96A	-0.6204163	0.9980339765977769	7
GLRX3	-0.62045157	1.0	1
DNTTIP1	-0.62071383	0.999963303507041	2
GLTP	-0.6207399	0.9999810907733624	0
TNFSF12	-0.6209045	0.999963303507041	2
PCYT1A	-0.62136203	0.999963303507041	2
STRA13	-0.62155265	0.999963303507041	2
LUC7L3	-0.6219013	0.9999810907733624	0
PRPF31	-0.62269723	0.9980339765977769	7
RBM4	-0.62269723	0.9980339765977769	7
CITED4	-0.62304014	0.9998635999843186	3
LGALS3	-0.6230774	0.9980339765977769	7
ZYX	-0.6231813	1.0	4
ICOS	-0.6232893	0.9998885227712205	5
NKG7	-0.6234505	0.9989176757928435	6
RP11-589C21.6	-0.62361175	0.9998885227712205	5
RGS18	-0.62424076	1.0	4
NDUFS1	-0.62471724	0.999963303507041	2
CDC40	-0.6256225	0.9998635999843186	3
UIMC1	-0.6256281	1.0	1
KLRG1	-0.6259099	0.9989176757928435	6
PRR5	-0.6260217	0.9989176757928435	6
IFI27	-0.6266246	1.0	4
CSRNP1	-0.6272591	0.9980339765977769	7
EMB	-0.6272591	0.9980339765977769	7
GID8	-0.6272591	0.9980339765977769	7
GMPR	-0.62735754	0.9998635999843186	3
MDS2	-0.62735754	0.9998635999843186	3
ACTN4	-0.62826306	0.999963303507041	2
TMEM55A	-0.6291673	1.0	4
TMEM140	-0.62933064	0.999963303507041	2
CXXC1	-0.6293344	0.9999810907733624	0
SNX20	-0.629803	1.0	4
MICU1	-0.629928	0.9999810907733624	0
RARA	-0.63020754	0.999963303507041	2
PRKD2	-0.6302225	0.9998885227712205	5
GNPAT	-0.63036007	0.999963303507041	2
PRNP	-0.631821	0.9980339765977769	7
SRA1	-0.631821	0.9980339765977769	7
CCDC91	-0.631821	0.9980339765977769	7
SMCO4	-0.631821	0.9980339765977769	7
EMB	-0.6318852	0.999963303507041	2
COA6	-0.6319171	0.9998635999843186	3
TOP1MT	-0.6319328	1.0	1
STX4	-0.63199955	0.999963303507041	2
TTC3	-0.63341004	0.9998635999843186	3
REEP3	-0.6338252	0.9999810907733624	0
CD320	-0.633847	0.9989176757928435	6
PUM1	-0.6338678	0.999963303507041	2
IL27RA	-0.6341019	0.9980339765977769	7
ADSL	-0.6341019	0.9980339765977769	7
RALBP1	-0.6342872	0.999963303507041	2
SNHG12	-0.6352208	0.9998885227712205	5
PCYT1A	-0.63529634	0.9999810907733624	0
RDH14	-0.6354358	0.9998885227712205	5
STX4	-0.6354834	1.0	1
SRSF6	-0.63578904	1.0	4
CISD1	-0.6362698	0.999963303507041	2
SPNS1	-0.6363556	0.9998635999843186	3
PGM1	-0.6363842	0.999963303507041	2
DLST	-0.6366116	1.0	1
PSMD14	-0.6370324	0.999963303507041	2
CRELD2	-0.6372062	0.9999810907733624	0
RBM5	-0.6373416	1.0	1
MRPL21	-0.6375372	1.0	4
SMARCD1	-0.6375407	1.0	1
ARF4	-0.63803846	1.0	1
HDLBP	-0.63825244	0.999963303507041	2
RP11-421L21.3	-0.63827074	1.0	1
SLC6A6	-0.63855743	0.999963303507041	2
SNX5	-0.6386638	0.9980339765977769	7
PHF14	-0.6386638	0.9980339765977769	7
TTC3	-0.63917935	1.0	4
CAMK1D	-0.63949716	1.0	4
SAT2	-0.63955015	1.0	4
RP5-1073O3.7	-0.63958687	0.999963303507041	2
HOOK2	-0.639866	0.9998635999843186	3
BLNK	-0.6400579	0.9998885227712205	5
CLEC10A	-0.64079404	0.9998635999843186	3
UBE2D1	-0.6409447	0.9980339765977769	7
THYN1	-0.6413478	0.9998885227712205	5
SNHG8	-0.6416166	0.9998885227712205	5
GLTP	-0.64176244	0.9998635999843186	3
DNAJA3	-0.64217955	0.999963303507041	2
KRBOX4	-0.6421863	1.0	1
CHIC2	-0.64262617	0.9999810907733624	0
ICOS	-0.64281154	0.9998635999843186	3
HBA1	-0.6429875	0.9999810907733624	0
GBP1	-0.64322567	0.9980339765977769	7
C21orf33	-0.64322567	0.9980339765977769	7
NCKAP1L	-0.64322567	0.9980339765977769	7
NR3C1	-0.64322567	0.9980339765977769	7
MCUR1	-0.644022	0.9998635999843186	3
PARVB	-0.6450064	1.0	4
NUDT16L1	-0.6455066	0.9980339765977769	7
ACRBP	-0.6457749	0.9999810907733624	0
SENCR	-0.64675564	0.9999810907733624	0
COA6	-0.64685893	0.9999810907733624	0
FADS1	-0.64716864	0.9999810907733624	0
IGLL5	-0.64723134	1.0	4
RGS14	-0.6477876	0.9980339765977769	7
TLE4	-0.6477876	0.9980339765977769	7
NSMAF	-0.6483798	0.9998635999843186	3
TMEM165	-0.64840746	0.9999810907733624	0
MRPS18A	-0.64866555	0.9999810907733624	0
SPIB	-0.6488185	0.9998885227712205	5
RFXANK	-0.648864	0.9998635999843186	3
PPP2R3C	-0.6493624	0.9999810907733624	0
ISOC1	-0.6494238	0.999963303507041	2
SNW1	-0.649792	0.9998635999843186	3
SH3BP1	-0.6500685	0.9980339765977769	7
FKBP3	-0.6500685	0.9980339765977769	7
VTI1B	-0.6506797	0.9998635999843186	3
GNS	-0.6511236	0.9998635999843186	3
PLEKHB2	-0.6511395	0.999963303507041	2
FOPNL	-0.6511395	0.999963303507041	2
SERPINF1	-0.6512723	0.9999810907733624	0
PPBP	-0.65157515	1.0	4
NPC2	-0.65177923	0.9980339765977769	7
FPR1	-0.6523495	0.9980339765977769	7
ARID4A	-0.6523495	0.9980339765977769	7
TSSC1	-0.6525061	1.0	1
MARCH2	-0.6525121	0.999963303507041	2
DUSP10	-0.65262645	0.999963303507041	2
SIVA1	-0.6527935	1.0	4
TNNI2	-0.6530604	0.9998635999843186	3
MARCH5	-0.6537007	1.0	1
GADD45B	-0.6539662	1.0	1
SNX5	-0.6540325	1.0	1
RAD23A	-0.65422386	1.0	4
IGSF6	-0.6546304	0.9980339765977769	7
ECHDC1	-0.6546304	0.9980339765977769	7
FAAH	-0.65502846	0.999963303507041	2
VPS25	-0.65666795	0.999963303507041	2
TMEM141	-0.6569113	0.9980339765977769	7
AKAP8	-0.6570314	1.0	4
TNFRSF25	-0.65732276	0.9989176757928435	6
DICER1	-0.65735424	0.999963303507041	2
ETHE1	-0.6580343	0.9999810907733624	0
PGRMC2	-0.65827996	1.0	1
PARL	-0.6585076	0.9998635999843186	3
GIT2	-0.65919226	0.9980339765977769	7
RPL7L1	-0.65919226	0.9980339765977769	7
FGFBP2	-0.65919226	0.9980339765977769	7
BLCAP	-0.6591935	0.9998635999843186	3
CCT4	-0.6596214	0.9998885227712205	5
FCGR2B	-0.6602628	1.0	4
KIF3A	-0.6606691	1.0	1
ATXN1L	-0.6615186	0.9999810907733624	0
NAP1L4	-0.66220117	0.9998885227712205	5
HLA-DOB	-0.6623288	1.0	4
MLEC	-0.66242194	0.9999810907733624	0
CCDC124	-0.66375417	0.9980339765977769	7
IRF8	-0.66375417	0.9980339765977769	7
AATF	-0.66375417	0.9980339765977769	7
EIF3D	-0.6637598	0.9998885227712205	5
BACH1	-0.6648738	0.9999810907733624	0
AP3M2	-0.66499597	0.9998885227712205	5
DESI1	-0.66532665	0.9998635999843186	3
FCRL6	-0.66542596	0.9998885227712205	5
CLU	-0.6656739	0.9999810907733624	0
PNOC	-0.6658559	0.9998885227712205	5
NPRL2	-0.6658948	0.999963303507041	2
TXNDC17	-0.6660351	0.9980339765977769	7
IFI44	-0.6660351	0.9980339765977769	7
PRPF19	-0.66650087	0.9998885227712205	5
CD160	-0.6665546	0.9998885227712205	5
SNRNP27	-0.66677475	1.0	1
ADAL	-0.6668079	1.0	1
TAF12	-0.66713977	1.0	1
SLC40A1	-0.667667	0.9998635999843186	3
UBE2D1	-0.6681108	0.9998635999843186	3
AC093323.3	-0.66942936	1.0	1
SLC4A7	-0.6701594	1.0	1
DNAJC15	-0.6705397	1.0	4
ALDH2	-0.670597	0.9980339765977769	7
PPP6C	-0.670597	0.9980339765977769	7
EFCAB14	-0.67128134	1.0	4
MLLT11	-0.671652	0.999963303507041	2
HCCS	-0.67241013	0.9999810907733624	0
CD47	-0.67336506	0.9999810907733624	0
C16orf74	-0.67413276	0.9998885227712205	5
RBM48	-0.6741413	1.0	1
MAEA	-0.6750454	0.999963303507041	2
HBP1	-0.67554104	0.999963303507041	2
UBE2E1	-0.6760597	0.9998635999843186	3
ARHGAP18	-0.6776236	0.9999810907733624	0
PFDN2	-0.6776299	0.9980339765977769	7
PLAGL2	-0.6777905	0.999963303507041	2
RAD23A	-0.6780956	0.999963303507041	2
PSMC4	-0.67851496	0.999963303507041	2
MDP1	-0.67857856	0.9999810907733624	0
DENND5A	-0.679328	0.9998635999843186	3
MRPS23	-0.67972076	0.9980339765977769	7
TMEM205	-0.67972076	0.9980339765977769	7
CD320	-0.6801163	0.999963303507041	2
VPS25	-0.68017536	0.9998635999843186	3
NAT9	-0.68045944	0.999963303507041	2
NR3C1	-0.680636	0.9998885227712205	5
PNOC	-0.6807636	1.0	4
KCNG1	-0.6808756	0.9999810907733624	0
TMEM208	-0.6811034	0.9998635999843186	3
MLLT6	-0.6811457	0.999963303507041	2
C12orf10	-0.6820017	0.9980339765977769	7
TMEM167B	-0.6820886	0.9999810907733624	0
SETD5	-0.6821946	0.9998885227712205	5
GABARAPL2	-0.6822133	0.999963303507041	2
YIPF3	-0.6837665	0.9998635999843186	3
DDT	-0.6839025	0.9980339765977769	7
SAMD3	-0.6840405	0.9989176757928435	6
CCL4	-0.68428266	0.9980339765977769	7
MMD	-0.684428	1.0	1
BRWD1	-0.6847297	0.999963303507041	2
IRF7	-0.68517876	0.9998635999843186	3
VAPA	-0.6855822	0.9998635999843186	3
C9orf69	-0.68598795	0.999963303507041	2
CCDC66	-0.68626815	0.9998635999843186	3
YWHAE	-0.6866313	0.9998635999843186	3
WHAMM	-0.6866361	0.999963303507041	2
PPP6C	-0.68669665	1.0	4
AGPAT1	-0.6879705	0.999963303507041	2
CNIH4	-0.6882453	0.9998635999843186	3
AKTIP	-0.6884448	1.0	4
PCNA	-0.6894194	0.999963303507041	2
GNPTAB	-0.6902582	0.999963303507041	2
METTL3	-0.6903013	1.0	1
LARS	-0.6903677	1.0	1
C14orf80	-0.69052505	0.999963303507041	2
C4orf3	-0.6907873	0.9998635999843186	3
AKTIP	-0.69079393	0.9998885227712205	5
RFXANK	-0.69098264	0.999963303507041	2
BEX4	-0.69112545	0.9980339765977769	7
KLRG1	-0.69112545	0.9980339765977769	7
HAGH	-0.69112545	0.9980339765977769	7
PIK3R1	-0.6914113	1.0	4
C12orf45	-0.6914959	1.0	1
EXOSC8	-0.69155455	0.999963303507041	2
IFT20	-0.6934064	0.9980339765977769	7
SDHB	-0.6935965	0.9980339765977769	7
GMPR2	-0.6938803	0.999963303507041	2
CPNE2	-0.6941091	0.999963303507041	2
RNF213	-0.6945802	0.9998635999843186	3
AP003733.1	-0.6948016	1.0	4
NUDCD1	-0.69541144	1.0	1
ARL2	-0.69568735	0.9980339765977769	7
PARP1	-0.69568735	0.9980339765977769	7
MESDC2	-0.69568735	0.9980339765977769	7
MLTK	-0.6958192	0.9999810907733624	0
NFAT5	-0.6961083	1.0	1
ARL16	-0.69640696	1.0	1
CISH	-0.6967597	0.9998885227712205	5
ZBP1	-0.6970322	0.9999810907733624	0
SRP72	-0.69783384	1.0	1
LPIN1	-0.69895124	0.999963303507041	2
PPP1R8	-0.69899523	1.0	1
RORA	-0.70024925	0.9980339765977769	7
EMG1	-0.7008866	1.0	1
TNFRSF4	-0.7009151	0.9998635999843186	3
MORF4L2	-0.7009198	1.0	1
EAPP	-0.7012561	0.9989176757928435	6
GMPPA	-0.70127827	0.9998635999843186	3
CEACAM4	-0.7014198	0.9999810907733624	0
MPV17	-0.70146763	0.999963303507041	2
SNX17	-0.70195997	0.9980339765977769	7
HLA-DQA1	-0.70218074	1.0	1
SNX9	-0.7026417	1.0	4
SF3B1	-0.703069	0.999963303507041	2
ASB8	-0.70374036	1.0	1
IDH3G	-0.70405084	0.9980339765977769	7
ELL	-0.7047234	0.9999810907733624	0
IDI1	-0.7048111	0.9980339765977769	7
NUDT5	-0.7048111	0.9980339765977769	7
SAMD3	-0.7048111	0.9980339765977769	7
ABT1	-0.7048111	0.9980339765977769	7
